2018-05-04 22:32:47.241 [http-nio-8090-exec-1] INFO  [org.springframework.web.servlet.DispatcherServlet:508] http-nio-8090-exec-1cid - FrameworkServlet 'dispatcherServlet': initialization completed in 92 ms
2018-05-04 22:32:47.298 [http-nio-8090-exec-1] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-1cid - Request--coming
2018-05-04 22:32:47.831 [http-nio-8090-exec-2] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-2cid - Request--coming
2018-05-04 22:32:47.831 [http-nio-8090-exec-5] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-5cid - Request--coming
2018-05-04 22:32:47.831 [http-nio-8090-exec-3] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-3cid - Request--coming
2018-05-04 22:32:47.832 [http-nio-8090-exec-4] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-4cid - Request--coming
2018-05-04 22:32:47.844 [http-nio-8090-exec-6] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-6cid - Request--coming
2018-05-04 22:32:47.846 [http-nio-8090-exec-7] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-7cid - Request--coming
2018-05-04 22:32:48.059 [http-nio-8090-exec-8] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-8cid - Request--coming
2018-05-04 22:32:48.078 [http-nio-8090-exec-9] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-9cid - Request--coming
2018-05-04 22:32:48.082 [http-nio-8090-exec-1] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-1cid - Request--coming
2018-05-04 22:32:48.082 [http-nio-8090-exec-6] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-6cid - Request--coming
2018-05-04 22:32:48.091 [http-nio-8090-exec-10] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-10cid - Request--coming
2018-05-04 22:32:48.157 [http-nio-8090-exec-7] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-7cid - Request--coming
2018-05-04 22:32:48.164 [http-nio-8090-exec-5] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-5cid - Request--coming
2018-05-04 22:32:48.164 [http-nio-8090-exec-2] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-2cid - Request--coming
2018-05-04 22:32:48.164 [http-nio-8090-exec-8] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-8cid - Request--coming
2018-05-04 22:32:48.165 [http-nio-8090-exec-4] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-4cid - Request--coming
2018-05-04 22:32:48.170 [http-nio-8090-exec-3] INFO  [cn.edu.nju.web.filter.LogFilter:24] http-nio-8090-exec-3cid - Request--coming
